2025-04-11 18:38:50,368 [INFO] Loading data...
2025-04-11 18:38:50,498 [INFO] Loaded 3274 training sequences and 834 test sequences
2025-04-11 18:38:50,498 [INFO] Created DataLoader with batch size 32
2025-04-11 18:38:50,499 [INFO] Creating model with 124 questions and 200 hidden units
2025-04-11 18:38:50,500 [INFO] Using device: cpu
2025-04-11 18:44:39,262 [INFO] Epoch 7, Batch 6: Loss = 0.6322
2025-04-11 18:44:39,504 [INFO] Epoch 7, Batch 7: Loss = 0.3784
2025-04-11 18:44:39,819 [INFO] Epoch 7, Batch 8: Loss = 0.6241
2025-04-11 18:44:40,250 [INFO] Epoch 7, Batch 9: Loss = 0.6748
2025-04-11 18:44:40,649 [INFO] Epoch 7, Batch 10: Loss = 0.5729
2025-04-11 18:44:41,324 [INFO] Epoch 7, Batch 11: Loss = 0.3645
2025-04-11 18:44:41,611 [INFO] Epoch 7, Batch 12: Loss = 0.7536
2025-04-11 18:44:42,095 [INFO] Epoch 7, Batch 13: Loss = 0.3149
2025-04-11 18:44:42,617 [INFO] Epoch 7, Batch 14: Loss = 0.5603
2025-04-11 18:44:43,177 [INFO] Epoch 7, Batch 15: Loss = 0.6521
2025-04-11 18:44:43,321 [INFO] Epoch 7, Batch 16: Loss = 0.6270
2025-04-11 18:44:44,109 [INFO] Epoch 7, Batch 17: Loss = 0.4437
2025-04-11 18:44:44,382 [INFO] Epoch 7, Batch 18: Loss = 0.6245
2025-04-11 18:44:44,939 [INFO] Epoch 7, Batch 19: Loss = 0.4178
2025-04-11 18:44:45,412 [INFO] Epoch 7, Batch 20: Loss = 0.6668
2025-04-11 18:44:45,752 [INFO] Epoch 7, Batch 21: Loss = 0.6392
2025-04-11 18:44:46,069 [INFO] Epoch 7, Batch 22: Loss = 0.4237
2025-04-11 18:44:46,697 [INFO] Epoch 7, Batch 23: Loss = 0.5723
2025-04-11 18:44:47,017 [INFO] Epoch 7, Batch 24: Loss = 0.4925
2025-04-11 18:44:47,500 [INFO] Epoch 7, Batch 25: Loss = 0.3001
2025-04-11 18:44:47,889 [INFO] Epoch 7, Batch 26: Loss = 0.5880
2025-04-11 18:44:48,350 [INFO] Epoch 7, Batch 27: Loss = 0.4627
2025-04-11 18:44:48,568 [INFO] Epoch 7, Batch 28: Loss = 0.5105
2025-04-11 18:44:49,059 [INFO] Epoch 7, Batch 29: Loss = 0.5511
2025-04-11 18:44:49,484 [INFO] Epoch 7, Batch 30: Loss = 0.5701
2025-04-11 18:44:49,957 [INFO] Epoch 7, Batch 31: Loss = 0.3920
2025-04-11 18:44:50,539 [INFO] Epoch 7, Batch 32: Loss = 0.4041
2025-04-11 18:44:51,518 [INFO] Epoch 7, Batch 33: Loss = 0.3366
2025-04-11 18:44:51,940 [INFO] Epoch 7, Batch 34: Loss = 0.6171
2025-04-11 18:44:52,333 [INFO] Epoch 7, Batch 35: Loss = 0.5033
2025-04-11 18:44:52,474 [INFO] Epoch 7, Batch 36: Loss = 0.6235
2025-04-11 18:44:53,178 [INFO] Epoch 7, Batch 37: Loss = 0.3749
2025-04-11 18:44:53,632 [INFO] Epoch 7, Batch 38: Loss = 0.6508
2025-04-11 18:44:53,699 [INFO] Epoch 7, Batch 39: Loss = 0.6369
2025-04-11 18:44:53,838 [INFO] Epoch 7, Batch 40: Loss = 0.5913
2025-04-11 18:44:54,252 [INFO] Epoch 7, Batch 41: Loss = 0.3908
2025-04-11 18:44:54,593 [INFO] Epoch 7, Batch 42: Loss = 0.4433
2025-04-11 18:44:55,211 [INFO] Epoch 7, Batch 43: Loss = 0.3834
2025-04-11 18:44:55,598 [INFO] Epoch 7, Batch 44: Loss = 0.6665
2025-04-11 18:44:56,059 [INFO] Epoch 7, Batch 45: Loss = 0.3557
2025-04-11 18:44:56,523 [INFO] Epoch 7, Batch 46: Loss = 0.4463
2025-04-11 18:44:56,954 [INFO] Epoch 7, Batch 47: Loss = 0.2721
2025-04-11 18:44:57,323 [INFO] Epoch 7, Batch 48: Loss = 0.5902
2025-04-11 18:44:57,833 [INFO] Epoch 7, Batch 49: Loss = 0.5018
2025-04-11 18:44:58,108 [INFO] Epoch 7, Batch 50: Loss = 0.5959
2025-04-11 18:44:58,465 [INFO] Epoch 7, Batch 51: Loss = 0.3844
2025-04-11 18:44:59,002 [INFO] Epoch 7, Batch 52: Loss = 0.5244
2025-04-11 18:44:59,679 [INFO] Epoch 7, Batch 53: Loss = 0.3712
2025-04-11 18:45:00,251 [INFO] Epoch 7, Batch 54: Loss = 0.5022
2025-04-11 18:45:00,716 [INFO] Epoch 7, Batch 55: Loss = 0.5693
2025-04-11 18:45:01,087 [INFO] Epoch 7, Batch 56: Loss = 0.6081
2025-04-11 18:45:01,328 [INFO] Epoch 7, Batch 57: Loss = 0.6441
2025-04-11 18:45:01,458 [INFO] Epoch 7, Batch 58: Loss = 0.6925
2025-04-11 18:45:01,967 [INFO] Epoch 7, Batch 59: Loss = 0.4585
2025-04-11 18:45:02,510 [INFO] Epoch 7, Batch 60: Loss = 0.5842
2025-04-11 18:45:03,836 [INFO] Epoch 7, Batch 61: Loss = 0.3274
2025-04-11 18:45:04,266 [INFO] Epoch 7, Batch 62: Loss = 0.4245
2025-04-11 18:45:04,835 [INFO] Epoch 7, Batch 63: Loss = 0.4695
2025-04-11 18:45:05,309 [INFO] Epoch 7, Batch 64: Loss = 0.5034
2025-04-11 18:45:05,945 [INFO] Epoch 7, Batch 65: Loss = 0.3979
2025-04-11 18:45:06,270 [INFO] Epoch 7, Batch 66: Loss = 0.4730
2025-04-11 18:45:06,523 [INFO] Epoch 7, Batch 67: Loss = 0.6454
2025-04-11 18:45:06,879 [INFO] Epoch 7, Batch 68: Loss = 0.4670
2025-04-11 18:45:07,450 [INFO] Epoch 7, Batch 69: Loss = 0.4770
2025-04-11 18:45:07,563 [INFO] Epoch 7, Batch 70: Loss = 0.6597
2025-04-11 18:45:07,894 [INFO] Epoch 7, Batch 71: Loss = 0.6054
2025-04-11 18:45:09,528 [INFO] Epoch 7, Batch 72: Loss = 0.4817
2025-04-11 18:45:10,056 [INFO] Epoch 7, Batch 73: Loss = 0.6420
2025-04-11 18:45:10,374 [INFO] Epoch 7, Batch 74: Loss = 0.6460
2025-04-11 18:45:10,976 [INFO] Epoch 7, Batch 75: Loss = 0.6589
2025-04-11 18:45:11,533 [INFO] Epoch 7, Batch 76: Loss = 0.4273
2025-04-11 18:45:11,827 [INFO] Epoch 7, Batch 77: Loss = 0.5358
2025-04-11 18:45:12,390 [INFO] Epoch 7, Batch 78: Loss = 0.5535
2025-04-11 18:45:13,011 [INFO] Epoch 7, Batch 79: Loss = 0.4368
2025-04-11 18:45:13,471 [INFO] Epoch 7, Batch 80: Loss = 0.4094
2025-04-11 18:45:13,803 [INFO] Epoch 7, Batch 81: Loss = 0.6118
2025-04-11 18:45:14,158 [INFO] Epoch 7, Batch 82: Loss = 0.6547
2025-04-11 18:45:14,370 [INFO] Epoch 7, Batch 83: Loss = 0.5961
2025-04-11 18:45:14,756 [INFO] Epoch 7, Batch 84: Loss = 0.5781
2025-04-11 18:45:15,235 [INFO] Epoch 7, Batch 85: Loss = 0.5307
2025-04-11 18:45:15,706 [INFO] Epoch 7, Batch 86: Loss = 0.6218
2025-04-11 18:45:16,017 [INFO] Epoch 7, Batch 87: Loss = 0.4282
2025-04-11 18:45:16,493 [INFO] Epoch 7, Batch 88: Loss = 0.3304
2025-04-11 18:45:16,918 [INFO] Epoch 7, Batch 89: Loss = 0.3896
2025-04-11 18:45:17,294 [INFO] Epoch 7, Batch 90: Loss = 0.4792
2025-04-11 18:45:17,483 [INFO] Epoch 7, Batch 91: Loss = 0.5129
2025-04-11 18:45:17,788 [INFO] Epoch 7, Batch 92: Loss = 0.6143
2025-04-11 18:45:17,883 [INFO] Epoch 7, Batch 93: Loss = 0.6473
2025-04-11 18:45:18,267 [INFO] Epoch 7, Batch 94: Loss = 0.6093
2025-04-11 18:45:18,624 [INFO] Epoch 7, Batch 95: Loss = 0.5968
2025-04-11 18:45:18,999 [INFO] Epoch 7, Batch 96: Loss = 0.5634
2025-04-11 18:45:19,294 [INFO] Epoch 7, Batch 97: Loss = 0.5854
2025-04-11 18:45:19,572 [INFO] Epoch 7, Batch 98: Loss = 0.5422
2025-04-11 18:45:20,182 [INFO] Epoch 7, Batch 99: Loss = 0.3563
2025-04-11 18:45:20,488 [INFO] Epoch 7, Batch 100: Loss = 0.5853
2025-04-11 18:45:20,856 [INFO] Epoch 7, Batch 101: Loss = 0.4221
2025-04-11 18:45:21,289 [INFO] Epoch 7, Batch 102: Loss = 0.4687
2025-04-11 18:45:21,621 [INFO] Epoch 7, Batch 103: Loss = 0.5849
2025-04-11 18:45:21,621 [INFO] Epoch 7: Avg Loss = 0.5044, Time: 45.24s
2025-04-11 18:45:35,707 [INFO] Epoch 7: auROC = 0.7865, Accuracy = 0.7633
2025-04-11 18:45:36,225 [INFO] Epoch 8, Batch 1: Loss = 0.5431
2025-04-11 18:45:36,434 [INFO] Epoch 8, Batch 2: Loss = 0.6660
2025-04-11 18:45:37,008 [INFO] Epoch 8, Batch 3: Loss = 0.6341
2025-04-11 18:45:37,696 [INFO] Epoch 8, Batch 4: Loss = 0.5141
2025-04-11 18:45:37,924 [INFO] Epoch 8, Batch 5: Loss = 0.4926
2025-04-11 18:45:38,254 [INFO] Epoch 8, Batch 6: Loss = 0.5312
2025-04-11 18:45:38,886 [INFO] Epoch 8, Batch 7: Loss = 0.4294
2025-04-11 18:45:39,317 [INFO] Epoch 8, Batch 8: Loss = 0.6214
2025-04-11 18:45:39,576 [INFO] Epoch 8, Batch 9: Loss = 0.4882
2025-04-11 18:45:39,861 [INFO] Epoch 8, Batch 10: Loss = 0.6251
2025-04-11 18:45:40,327 [INFO] Epoch 8, Batch 11: Loss = 0.5493
2025-04-11 18:45:40,608 [INFO] Epoch 8, Batch 12: Loss = 0.6118
2025-04-11 18:45:41,022 [INFO] Epoch 8, Batch 13: Loss = 0.5432
2025-04-11 18:45:41,550 [INFO] Epoch 8, Batch 14: Loss = 0.3903
2025-04-11 18:45:41,943 [INFO] Epoch 8, Batch 15: Loss = 0.5485
2025-04-11 18:45:42,322 [INFO] Epoch 8, Batch 16: Loss = 0.5165
2025-04-11 18:45:42,636 [INFO] Epoch 8, Batch 17: Loss = 0.5947
2025-04-11 18:45:43,048 [INFO] Epoch 8, Batch 18: Loss = 0.4895
2025-04-11 18:45:43,430 [INFO] Epoch 8, Batch 19: Loss = 0.6215
2025-04-11 18:45:43,717 [INFO] Epoch 8, Batch 20: Loss = 0.3686
2025-04-11 18:45:44,121 [INFO] Epoch 8, Batch 21: Loss = 0.6206
2025-04-11 18:45:44,390 [INFO] Epoch 8, Batch 22: Loss = 0.5582
2025-04-11 18:45:44,965 [INFO] Epoch 8, Batch 23: Loss = 0.3091
2025-04-11 18:45:45,324 [INFO] Epoch 8, Batch 24: Loss = 0.6041
2025-04-11 18:45:45,797 [INFO] Epoch 8, Batch 25: Loss = 0.3268
2025-04-11 18:45:46,282 [INFO] Epoch 8, Batch 26: Loss = 0.6499
2025-04-11 18:45:46,835 [INFO] Epoch 8, Batch 27: Loss = 0.5071
2025-04-11 18:45:47,242 [INFO] Epoch 8, Batch 28: Loss = 0.5079
2025-04-11 18:45:47,657 [INFO] Epoch 8, Batch 29: Loss = 0.4237
2025-04-11 18:45:47,892 [INFO] Epoch 8, Batch 30: Loss = 0.6364
2025-04-11 18:45:48,390 [INFO] Epoch 8, Batch 31: Loss = 0.3298
2025-04-11 18:45:48,897 [INFO] Epoch 8, Batch 32: Loss = 0.4464
2025-04-11 18:45:49,638 [INFO] Epoch 8, Batch 33: Loss = 0.3826
2025-04-11 18:45:50,220 [INFO] Epoch 8, Batch 34: Loss = 0.4720
2025-04-11 18:45:50,748 [INFO] Epoch 8, Batch 35: Loss = 0.2844
2025-04-11 18:45:51,875 [INFO] Epoch 8, Batch 36: Loss = 0.2974
2025-04-11 18:45:52,381 [INFO] Epoch 8, Batch 37: Loss = 0.6299
2025-04-11 18:45:52,690 [INFO] Epoch 8, Batch 38: Loss = 0.5098
2025-04-11 18:45:53,329 [INFO] Epoch 8, Batch 39: Loss = 0.4679
2025-04-11 18:45:53,608 [INFO] Epoch 8, Batch 40: Loss = 0.5040
2025-04-11 18:45:54,082 [INFO] Epoch 8, Batch 41: Loss = 0.4779
2025-04-11 18:45:54,411 [INFO] Epoch 8, Batch 42: Loss = 0.4899
2025-04-11 18:45:54,803 [INFO] Epoch 8, Batch 43: Loss = 0.5957
2025-04-11 18:45:55,028 [INFO] Epoch 8, Batch 44: Loss = 0.5284
2025-04-11 18:45:55,282 [INFO] Epoch 8, Batch 45: Loss = 0.5388
2025-04-11 18:45:55,626 [INFO] Epoch 8, Batch 46: Loss = 0.4846
2025-04-11 18:45:56,149 [INFO] Epoch 8, Batch 47: Loss = 0.5094
2025-04-11 18:45:56,655 [INFO] Epoch 8, Batch 48: Loss = 0.6075
2025-04-11 18:45:57,103 [INFO] Epoch 8, Batch 49: Loss = 0.4725
2025-04-11 18:45:57,834 [INFO] Epoch 8, Batch 50: Loss = 0.3804
2025-04-11 18:45:58,451 [INFO] Epoch 8, Batch 51: Loss = 0.6251
2025-04-11 18:45:58,913 [INFO] Epoch 8, Batch 52: Loss = 0.4944
2025-04-11 18:45:59,445 [INFO] Epoch 8, Batch 53: Loss = 0.5037
2025-04-11 18:46:00,421 [INFO] Epoch 8, Batch 54: Loss = 0.3487
2025-04-11 18:46:00,840 [INFO] Epoch 8, Batch 55: Loss = 0.5494
2025-04-11 18:46:01,227 [INFO] Epoch 8, Batch 56: Loss = 0.4489
2025-04-11 18:46:01,836 [INFO] Epoch 8, Batch 57: Loss = 0.4210
2025-04-11 18:46:01,950 [INFO] Epoch 8, Batch 58: Loss = 0.5734
2025-04-11 18:46:02,276 [INFO] Epoch 8, Batch 59: Loss = 0.5869
2025-04-11 18:46:02,697 [INFO] Epoch 8, Batch 60: Loss = 0.6551
2025-04-11 18:46:03,028 [INFO] Epoch 8, Batch 61: Loss = 0.5924
2025-04-11 18:46:03,485 [INFO] Epoch 8, Batch 62: Loss = 0.5263
2025-04-11 18:46:04,093 [INFO] Epoch 8, Batch 63: Loss = 0.4367
2025-04-11 18:46:04,627 [INFO] Epoch 8, Batch 64: Loss = 0.4541
2025-04-11 18:46:04,873 [INFO] Epoch 8, Batch 65: Loss = 0.5343
2025-04-11 18:46:05,277 [INFO] Epoch 8, Batch 66: Loss = 0.6691
2025-04-11 18:46:05,519 [INFO] Epoch 8, Batch 67: Loss = 0.5849
2025-04-11 18:46:05,763 [INFO] Epoch 8, Batch 68: Loss = 0.5045
2025-04-11 18:46:06,239 [INFO] Epoch 8, Batch 69: Loss = 0.4139
2025-04-11 18:46:06,561 [INFO] Epoch 8, Batch 70: Loss = 0.6212
2025-04-11 18:46:07,101 [INFO] Epoch 8, Batch 71: Loss = 0.4639
2025-04-11 18:46:07,392 [INFO] Epoch 8, Batch 72: Loss = 0.5994
2025-04-11 18:46:07,882 [INFO] Epoch 8, Batch 73: Loss = 0.4768
2025-04-11 18:46:08,178 [INFO] Epoch 8, Batch 74: Loss = 0.6111
2025-04-11 18:46:08,535 [INFO] Epoch 8, Batch 75: Loss = 0.3265
2025-04-11 18:46:08,787 [INFO] Epoch 8, Batch 76: Loss = 0.5908
2025-04-11 18:46:09,709 [INFO] Epoch 8, Batch 77: Loss = 0.2946
2025-04-11 18:46:10,257 [INFO] Epoch 8, Batch 78: Loss = 0.6183
2025-04-11 18:46:10,712 [INFO] Epoch 8, Batch 79: Loss = 0.4472
2025-04-11 18:46:11,112 [INFO] Epoch 8, Batch 80: Loss = 0.5109
2025-04-11 18:46:11,549 [INFO] Epoch 8, Batch 81: Loss = 0.3064
2025-04-11 18:46:12,151 [INFO] Epoch 8, Batch 82: Loss = 0.5878
2025-04-11 18:46:12,778 [INFO] Epoch 8, Batch 83: Loss = 0.5292
2025-04-11 18:46:13,289 [INFO] Epoch 8, Batch 84: Loss = 0.6241
2025-04-11 18:46:13,593 [INFO] Epoch 8, Batch 85: Loss = 0.5233
2025-04-11 18:46:13,953 [INFO] Epoch 8, Batch 86: Loss = 0.6000
2025-04-11 18:46:14,380 [INFO] Epoch 8, Batch 87: Loss = 0.6038
2025-04-11 18:46:14,908 [INFO] Epoch 8, Batch 88: Loss = 0.5048
2025-04-11 18:46:16,208 [INFO] Epoch 8, Batch 89: Loss = 0.3320
2025-04-11 18:46:16,599 [INFO] Epoch 8, Batch 90: Loss = 0.4195
2025-04-11 18:46:17,002 [INFO] Epoch 8, Batch 91: Loss = 0.4508
2025-04-11 18:46:17,470 [INFO] Epoch 8, Batch 92: Loss = 0.5415
2025-04-11 18:46:17,807 [INFO] Epoch 8, Batch 93: Loss = 0.5842
2025-04-11 18:46:18,122 [INFO] Epoch 8, Batch 94: Loss = 0.6126
2025-04-11 18:46:18,990 [INFO] Epoch 8, Batch 95: Loss = 0.2972
2025-04-11 18:46:19,554 [INFO] Epoch 8, Batch 96: Loss = 0.6120
2025-04-11 18:46:19,924 [INFO] Epoch 8, Batch 97: Loss = 0.6295
2025-04-11 18:46:20,238 [INFO] Epoch 8, Batch 98: Loss = 0.6300
2025-04-11 18:46:21,913 [INFO] Epoch 8, Batch 99: Loss = 0.4575
2025-04-11 18:46:22,210 [INFO] Epoch 8, Batch 100: Loss = 0.5858
2025-04-11 18:46:22,470 [INFO] Epoch 8, Batch 101: Loss = 0.5877
2025-04-11 18:46:22,953 [INFO] Epoch 8, Batch 102: Loss = 0.6143
2025-04-11 18:46:23,004 [INFO] Epoch 8, Batch 103: Loss = 0.6536
2025-04-11 18:46:23,005 [INFO] Epoch 8: Avg Loss = 0.4992, Time: 47.29s
2025-04-11 18:46:36,241 [INFO] Epoch 8: auROC = 0.8031, Accuracy = 0.7656
2025-04-11 18:46:36,460 [INFO] Epoch 9, Batch 1: Loss = 0.6336
2025-04-11 18:46:37,322 [INFO] Epoch 9, Batch 2: Loss = 0.2875
2025-04-11 18:46:37,730 [INFO] Epoch 9, Batch 3: Loss = 0.5594
2025-04-11 18:46:38,149 [INFO] Epoch 9, Batch 4: Loss = 0.5347
2025-04-11 18:46:38,254 [INFO] Epoch 9, Batch 5: Loss = 0.6617
2025-04-11 18:46:38,751 [INFO] Epoch 9, Batch 6: Loss = 0.4541
2025-04-11 18:46:39,245 [INFO] Epoch 9, Batch 7: Loss = 0.3837
2025-04-11 18:46:39,555 [INFO] Epoch 9, Batch 8: Loss = 0.5983
2025-04-11 18:46:40,133 [INFO] Epoch 9, Batch 9: Loss = 0.5350
2025-04-11 18:46:40,747 [INFO] Epoch 9, Batch 10: Loss = 0.4825
2025-04-11 18:46:41,034 [INFO] Epoch 9, Batch 11: Loss = 0.6439
2025-04-11 18:46:41,403 [INFO] Epoch 9, Batch 12: Loss = 0.3885
2025-04-11 18:46:41,763 [INFO] Epoch 9, Batch 13: Loss = 0.4721
2025-04-11 18:46:42,160 [INFO] Epoch 9, Batch 14: Loss = 0.4015
2025-04-11 18:46:43,423 [INFO] Epoch 9, Batch 15: Loss = 0.4445
2025-04-11 18:46:43,926 [INFO] Epoch 9, Batch 16: Loss = 0.3897
2025-04-11 18:46:44,425 [INFO] Epoch 9, Batch 17: Loss = 0.4975
2025-04-11 18:46:44,746 [INFO] Epoch 9, Batch 18: Loss = 0.5907
2025-04-11 18:46:44,967 [INFO] Epoch 9, Batch 19: Loss = 0.6718
2025-04-11 18:46:45,271 [INFO] Epoch 9, Batch 20: Loss = 0.5328
2025-04-11 18:46:45,598 [INFO] Epoch 9, Batch 21: Loss = 0.5122
2025-04-11 18:46:45,998 [INFO] Epoch 9, Batch 22: Loss = 0.3786
2025-04-11 18:46:46,313 [INFO] Epoch 9, Batch 23: Loss = 0.4580
2025-04-11 18:46:46,695 [INFO] Epoch 9, Batch 24: Loss = 0.5854
2025-04-11 18:46:47,340 [INFO] Epoch 9, Batch 25: Loss = 0.3152
2025-04-11 18:46:47,663 [INFO] Epoch 9, Batch 26: Loss = 0.5513
2025-04-11 18:46:47,943 [INFO] Epoch 9, Batch 27: Loss = 0.5998
2025-04-11 18:46:48,273 [INFO] Epoch 9, Batch 28: Loss = 0.6593
2025-04-11 18:46:48,720 [INFO] Epoch 9, Batch 29: Loss = 0.6350
2025-04-11 18:46:48,915 [INFO] Epoch 9, Batch 30: Loss = 0.4404
2025-04-11 18:46:49,314 [INFO] Epoch 9, Batch 31: Loss = 0.3820
2025-04-11 18:46:49,554 [INFO] Epoch 9, Batch 32: Loss = 0.5930
2025-04-11 18:46:49,808 [INFO] Epoch 9, Batch 33: Loss = 0.4909
2025-04-11 18:46:50,271 [INFO] Epoch 9, Batch 34: Loss = 0.2618
2025-04-11 18:46:50,582 [INFO] Epoch 9, Batch 35: Loss = 0.3434
2025-04-11 18:46:51,036 [INFO] Epoch 9, Batch 36: Loss = 0.5145
2025-04-11 18:46:51,154 [INFO] Epoch 9, Batch 37: Loss = 0.6544
2025-04-11 18:46:51,496 [INFO] Epoch 9, Batch 38: Loss = 0.6038
2025-04-11 18:46:52,015 [INFO] Epoch 9, Batch 39: Loss = 0.3670
2025-04-11 18:46:52,381 [INFO] Epoch 9, Batch 40: Loss = 0.6244
2025-04-11 18:46:52,874 [INFO] Epoch 9, Batch 41: Loss = 0.4440
2025-04-11 18:46:53,345 [INFO] Epoch 9, Batch 42: Loss = 0.6535
2025-04-11 18:46:53,764 [INFO] Epoch 9, Batch 43: Loss = 0.5378
2025-04-11 18:46:54,848 [INFO] Epoch 9, Batch 44: Loss = 0.3721
2025-04-11 18:46:55,318 [INFO] Epoch 9, Batch 45: Loss = 0.3148
2025-04-11 18:46:55,896 [INFO] Epoch 9, Batch 46: Loss = 0.4217
2025-04-11 18:46:56,461 [INFO] Epoch 9, Batch 47: Loss = 0.5239
2025-04-11 18:46:56,564 [INFO] Epoch 9, Batch 48: Loss = 0.6019
2025-04-11 18:46:57,043 [INFO] Epoch 9, Batch 49: Loss = 0.3252
2025-04-11 18:46:57,445 [INFO] Epoch 9, Batch 50: Loss = 0.6048
2025-04-11 18:46:57,703 [INFO] Epoch 9, Batch 51: Loss = 0.5919
2025-04-11 18:46:57,947 [INFO] Epoch 9, Batch 52: Loss = 0.5544
2025-04-11 18:46:58,701 [INFO] Epoch 9, Batch 53: Loss = 0.3961
2025-04-11 18:46:59,207 [INFO] Epoch 9, Batch 54: Loss = 0.5551
2025-04-11 18:46:59,733 [INFO] Epoch 9, Batch 55: Loss = 0.4523
2025-04-11 18:47:00,244 [INFO] Epoch 9, Batch 56: Loss = 0.4966
2025-04-11 18:47:00,517 [INFO] Epoch 9, Batch 57: Loss = 0.4466
2025-04-11 18:47:00,901 [INFO] Epoch 9, Batch 58: Loss = 0.5394
2025-04-11 18:47:01,358 [INFO] Epoch 9, Batch 59: Loss = 0.6911
2025-04-11 18:47:01,783 [INFO] Epoch 9, Batch 60: Loss = 0.4576
2025-04-11 18:47:02,006 [INFO] Epoch 9, Batch 61: Loss = 0.5866
2025-04-11 18:47:02,341 [INFO] Epoch 9, Batch 62: Loss = 0.6619
2025-04-11 18:47:02,659 [INFO] Epoch 9, Batch 63: Loss = 0.6310
2025-04-11 18:47:03,023 [INFO] Epoch 9, Batch 64: Loss = 0.6225
2025-04-11 18:47:03,332 [INFO] Epoch 9, Batch 65: Loss = 0.4933
2025-04-11 18:47:04,010 [INFO] Epoch 9, Batch 66: Loss = 0.4572
2025-04-11 18:47:04,434 [INFO] Epoch 9, Batch 67: Loss = 0.5080
2025-04-11 18:47:04,835 [INFO] Epoch 9, Batch 68: Loss = 0.6161
2025-04-11 18:47:05,192 [INFO] Epoch 9, Batch 69: Loss = 0.5121
2025-04-11 18:47:05,448 [INFO] Epoch 9, Batch 70: Loss = 0.5689
2025-04-11 18:47:05,819 [INFO] Epoch 9, Batch 71: Loss = 0.5065
2025-04-11 18:47:06,299 [INFO] Epoch 9, Batch 72: Loss = 0.3910
2025-04-11 18:47:06,634 [INFO] Epoch 9, Batch 73: Loss = 0.6399
2025-04-11 18:47:07,045 [INFO] Epoch 9, Batch 74: Loss = 0.5825
2025-04-11 18:47:07,608 [INFO] Epoch 9, Batch 75: Loss = 0.4799
2025-04-11 18:47:07,933 [INFO] Epoch 9, Batch 76: Loss = 0.5639
2025-04-11 18:47:08,266 [INFO] Epoch 9, Batch 77: Loss = 0.6095
2025-04-11 18:47:08,731 [INFO] Epoch 9, Batch 78: Loss = 0.6667
2025-04-11 18:47:09,255 [INFO] Epoch 9, Batch 79: Loss = 0.2768
2025-04-11 18:47:09,649 [INFO] Epoch 9, Batch 80: Loss = 0.1804
2025-04-11 18:47:10,119 [INFO] Epoch 9, Batch 81: Loss = 0.4417
2025-04-11 18:47:10,348 [INFO] Epoch 9, Batch 82: Loss = 0.5950
2025-04-11 18:47:10,671 [INFO] Epoch 9, Batch 83: Loss = 0.6437
2025-04-11 18:47:11,211 [INFO] Epoch 9, Batch 84: Loss = 0.6476
2025-04-11 18:47:11,786 [INFO] Epoch 9, Batch 85: Loss = 0.5940
2025-04-11 18:47:12,075 [INFO] Epoch 9, Batch 86: Loss = 0.6942
2025-04-11 18:47:12,658 [INFO] Epoch 9, Batch 87: Loss = 0.7041
2025-04-11 18:47:13,671 [INFO] Epoch 9, Batch 88: Loss = 0.3489
2025-04-11 18:47:14,196 [INFO] Epoch 9, Batch 89: Loss = 0.6196
2025-04-11 18:47:14,340 [INFO] Epoch 9, Batch 90: Loss = 0.6724
2025-04-11 18:47:14,861 [INFO] Epoch 9, Batch 91: Loss = 0.5189
2025-04-11 18:47:16,532 [INFO] Epoch 9, Batch 92: Loss = 0.4814
2025-04-11 18:47:17,285 [INFO] Epoch 9, Batch 93: Loss = 0.4012
2025-04-11 18:47:17,623 [INFO] Epoch 9, Batch 94: Loss = 0.6076
2025-04-11 18:47:18,052 [INFO] Epoch 9, Batch 95: Loss = 0.4465
2025-04-11 18:47:18,374 [INFO] Epoch 9, Batch 96: Loss = 0.4450
2025-04-11 18:47:18,652 [INFO] Epoch 9, Batch 97: Loss = 0.6200
2025-04-11 18:47:19,036 [INFO] Epoch 9, Batch 98: Loss = 0.5332
2025-04-11 18:47:19,533 [INFO] Epoch 9, Batch 99: Loss = 0.6950
2025-04-11 18:47:20,051 [INFO] Epoch 9, Batch 100: Loss = 0.6765
2025-04-11 18:47:20,711 [INFO] Epoch 9, Batch 101: Loss = 0.2652
2025-04-11 18:47:20,996 [INFO] Epoch 9, Batch 102: Loss = 0.6551
2025-04-11 18:47:21,169 [INFO] Epoch 9, Batch 103: Loss = 0.6198
2025-04-11 18:47:21,169 [INFO] Epoch 9: Avg Loss = 0.5056, Time: 44.93s
2025-04-11 18:47:34,072 [INFO] Epoch 9: auROC = 0.7979, Accuracy = 0.7705
2025-04-11 18:47:34,460 [INFO] Epoch 10, Batch 1: Loss = 0.6031
2025-04-11 18:47:35,001 [INFO] Epoch 10, Batch 2: Loss = 0.6872
2025-04-11 18:47:35,361 [INFO] Epoch 10, Batch 3: Loss = 0.6045
2025-04-11 18:47:35,823 [INFO] Epoch 10, Batch 4: Loss = 0.3498
2025-04-11 18:47:37,027 [INFO] Epoch 10, Batch 5: Loss = 0.3803
2025-04-11 18:47:37,192 [INFO] Epoch 10, Batch 6: Loss = 0.6077
2025-04-11 18:47:37,732 [INFO] Epoch 10, Batch 7: Loss = 0.4709
2025-04-11 18:47:38,123 [INFO] Epoch 10, Batch 8: Loss = 0.5745
2025-04-11 18:47:38,427 [INFO] Epoch 10, Batch 9: Loss = 0.6254
2025-04-11 18:47:38,715 [INFO] Epoch 10, Batch 10: Loss = 0.5924
